"ブランド","品番","カラーNo","ｻｲｽﾞ","品名","カラー名","OEM区分","倉庫ｺｰﾄﾞ","倉庫名","ﾛｹｰｼｮﾝ","可能在庫数","出荷残数","ｷｰﾌﾟ残数","現在庫数","原単価","原価額","預かり区分","年月度","前月在庫数","入荷数","出荷数","入庫数","出庫数","振替数(+)","振替数(-)","調整数","棚卸差異","未入庫数"
"ﾙﾌﾚ老眼","RF03","1","25","ＲＦ０３","ｸﾘｱｵﾘｰﾌﾞ/ｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","0","0.00","0.00","36.00","36.00","1260.60","45382","自社","2026/09","26.00","0.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾙﾌﾚ老眼","RF03","2","10","ＲＦ０３","ｾﾋﾟｱｸﾞﾚｰｼﾞｭ/ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","55.00","55.00","1260.60","69333","自社","2026/09","50.00","0.00","30.00","35.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾙﾌﾚ老眼","RF03","2","15","ＲＦ０３","ｾﾋﾟｱｸﾞﾚｰｼﾞｭ/ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","75.00","75.00","1260.60","94545","自社","2026/09","68.00","0.00","33.00","41.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾙﾌﾚ老眼","RF03","2","20","ＲＦ０３","ｾﾋﾟｱｸﾞﾚｰｼﾞｭ/ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","76.00","76.00","1260.60","95806","自社","2026/09","70.00","0.00","34.00","40.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾙﾌﾚ老眼","RF03","2","25","ＲＦ０３","ｾﾋﾟｱｸﾞﾚｰｼﾞｭ/ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","41.00","41.00","1260.60","51685","自社","2026/09","31.00","0.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾙﾌﾚ老眼","RF03","3","10","ＲＦ０３","ｽﾓｰｸｸﾘｱﾏｯﾄ/ｼﾙﾊﾞｰﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","62.00","62.00","1260.60","78157","自社","2026/09","52.00","0.00","24.00","35.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾙﾌﾚ老眼","RF03","3","15","ＲＦ０３","ｽﾓｰｸｸﾘｱﾏｯﾄ/ｼﾙﾊﾞｰﾏｯﾄ","プロパー","1","物流部倉庫","0","1.00","0.00","80.00","81.00","1260.60","102109","自社","2026/09","70.00","0.00","29.00","40.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾙﾌﾚ老眼","RF03","3","20","ＲＦ０３","ｽﾓｰｸｸﾘｱﾏｯﾄ/ｼﾙﾊﾞｰﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","80.00","80.00","1260.60","100848","自社","2026/09","68.00","0.00","28.00","40.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾙﾌﾚ老眼","RF03","3","25","ＲＦ０３","ｽﾓｰｸｸﾘｱﾏｯﾄ/ｼﾙﾊﾞｰﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","37.00","37.00","1260.60","46642","自社","2026/09","28.00","0.00","0.00","9.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI01SA","1A","15","ＳＩ－０１ＳＡ","ﾌﾞﾗｯｸ","OEM","1","物流部倉庫","0","0.00","0.00","94.00","94.00","836.55","78636","自社","2026/09","110.00","0.00","4.00","0.00","12.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI01SA","1A","20","ＳＩ－０１ＳＡ","ﾌﾞﾗｯｸ","OEM","1","物流部倉庫","0","0.00","0.00","110.00","110.00","836.55","92021","自社","2026/09","127.00","0.00","5.00","0.00","12.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI01SA","1A","25","ＳＩ－０１ＳＡ","ﾌﾞﾗｯｸ","OEM","1","物流部倉庫","0","0.00","0.00","7.00","7.00","836.55","5856","自社","2026/09","8.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI01SA","1A","30","ＳＩ－０１ＳＡ","ﾌﾞﾗｯｸ","OEM","1","物流部倉庫","0","0.00","0.00","11.00","11.00","836.55","9202","自社","2026/09","11.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI01SA","2A","15","ＳＩ－０１ＳＡ","ﾜｲﾝ","OEM","1","物流部倉庫","0","0.00","0.00","33.00","33.00","836.55","27606","自社","2026/09","47.00","0.00","0.00","0.00","14.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI01SA","2A","20","ＳＩ－０１ＳＡ","ﾜｲﾝ","OEM","1","物流部倉庫","0","0.00","0.00","23.00","23.00","836.55","19241","自社","2026/09","43.00","0.00","1.00","0.00","19.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI01SA","2A","25","ＳＩ－０１ＳＡ","ﾜｲﾝ","OEM","1","物流部倉庫","0","0.00","0.00","1.00","1.00","836.55","837","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI01SA","2A","30","ＳＩ－０１ＳＡ","ﾜｲﾝ","OEM","1","物流部倉庫","0","0.00","0.00","5.00","5.00","836.55","4183","自社","2026/09","6.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI01SA","3A","15","ＳＩ－０１ＳＡ","ﾋﾟﾝｸ","OEM","1","物流部倉庫","0","0.00","0.00","65.00","65.00","836.55","54376","自社","2026/09","71.00","0.00","0.00","0.00","6.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI01SA","3A","20","ＳＩ－０１ＳＡ","ﾋﾟﾝｸ","OEM","1","物流部倉庫","0","0.00","0.00","11.00","11.00","836.55","9202","自社","2026/09","13.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI01SA","3A","25","ＳＩ－０１ＳＡ","ﾋﾟﾝｸ","OEM","1","物流部倉庫","0","0.00","0.00","4.00","4.00","836.55","3346","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI01SA","3A","30","ＳＩ－０１ＳＡ","ﾋﾟﾝｸ","OEM","1","物流部倉庫","0","0.00","0.00","2.00","2.00","836.55","1673","自社","2026/09","3.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI01SA","4","30","ＳＩ－０１ＳＡ","ﾌﾞﾙｰ","プロパー","1","物流部倉庫","0","1.00","0.00","0.00","1.00","821.70","822","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI02SA","1","30","ＳＩ－０２ＳＡ","ｶﾞﾝﾒﾀﾙﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","3.00","3.00","817.55","2453","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI02SA","3","25","ＳＩ－０２ＳＡ","ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","1.00","1.00","817.55","818","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI02SA","3","30","ＳＩ－０２ＳＡ","ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","7.00","7.00","817.55","5723","自社","2026/09","8.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI03","1","15","ＳＩ－０３","ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","1.00","0.00","0.00","1.00","1042.80","1043","自社","2026/09","1.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI03","1","20","ＳＩ－０３","ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","1.00","0.00","0.00","1.00","1042.80","1043","自社","2026/09","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI03","1","25","ＳＩ－０３","ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","2.00","0.00","0.00","2.00","1042.80","2086","自社","2026/09","0.00","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI03","1","30","ＳＩ－０３","ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","10.00","10.00","1042.80","10428","自社","2026/09","15.00","0.00","5.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI03","2","25","ＳＩ－０３","ﾗｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","0","2.00","0.00","0.00","2.00","993.30","1987","自社","2026/09","0.00","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI03","2","30","ＳＩ－０３","ﾗｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","0","0.00","0.00","3.00","3.00","993.30","2980","自社","2026/09","20.00","0.00","17.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI03","3","10","ＳＩ－０３","ﾜｲﾝ","プロパー","1","物流部倉庫","0","0.00","0.00","2.00","2.00","993.30","1987","自社","2026/09","12.00","0.00","9.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI03","3","15","ＳＩ－０３","ﾜｲﾝ","プロパー","1","物流部倉庫","0","2.00","0.00","1.00","3.00","993.30","2980","自社","2026/09","14.00","0.00","13.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI03","3","20","ＳＩ－０３","ﾜｲﾝ","プロパー","1","物流部倉庫","0","2.00","0.00","0.00","2.00","993.30","1987","自社","2026/09","0.00","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI03","3","25","ＳＩ－０３","ﾜｲﾝ","プロパー","1","物流部倉庫","0","1.00","0.00","0.00","1.00","993.30","993","自社","2026/09","1.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI07A","1","15","ＳＩ－０７Ａ","ｼﾙﾊﾞｰﾏｯﾄ","プロパー","1","物流部倉庫","0","1.00","0.00","43.00","44.00","1113.75","49005","自社","2026/09","61.00","0.00","7.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI07A","1","20","ＳＩ－０７Ａ","ｼﾙﾊﾞｰﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","42.00","42.00","1113.75","46778","自社","2026/09","57.00","0.00","5.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI07A","1","25","ＳＩ－０７Ａ","ｼﾙﾊﾞｰﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","29.00","29.00","1113.75","32299","自社","2026/09","34.00","0.00","0.00","0.00","5.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI07A","1","30","ＳＩ－０７Ａ","ｼﾙﾊﾞｰﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","75.00","75.00","1113.75","83531","自社","2026/09","76.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI07A","2","15","ＳＩ－０７Ａ","ｺﾞｰﾙﾄﾞﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","51.00","51.00","1113.75","56801","自社","2026/09","60.00","0.00","1.00","0.00","8.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI07A","2","20","ＳＩ－０７Ａ","ｺﾞｰﾙﾄﾞﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","44.00","44.00","1113.75","49005","自社","2026/09","57.00","0.00","1.00","0.00","12.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI07A","2","25","ＳＩ－０７Ａ","ｺﾞｰﾙﾄﾞﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","108.00","108.00","1113.75","120285","自社","2026/09","109.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI07A","2","30","ＳＩ－０７Ａ","ｺﾞｰﾙﾄﾞﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","40.00","40.00","1113.75","44550","自社","2026/09","42.00","0.00","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08","1","15","ＳＩ－０８","ｱﾝﾃｨｰｸｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","1.00","0.00","73.00","74.00","1102.20","81563","自社","2026/09","78.00","0.00","0.00","1.00","5.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08","1","20","ＳＩ－０８","ｱﾝﾃｨｰｸｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","10.00","10.00","1102.20","11022","自社","2026/09","14.00","0.00","0.00","0.00","4.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08","1","25","ＳＩ－０８","ｱﾝﾃｨｰｸｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","46.00","46.00","1102.20","50701","自社","2026/09","51.00","0.00","0.00","0.00","5.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08","1","30","ＳＩ－０８","ｱﾝﾃｨｰｸｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","10.00","10.00","1074.15","10742","自社","2026/09","10.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI08","2","15","ＳＩ－０８","ﾃﾞﾐ転写","プロパー","1","物流部倉庫","0","0.00","0.00","36.00","36.00","1102.20","39679","自社","2026/09","51.00","0.00","7.00","0.00","8.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08","2","20","ＳＩ－０８","ﾃﾞﾐ転写","プロパー","1","物流部倉庫","0","2.00","0.00","40.00","42.00","1102.20","46292","自社","2026/09","48.00","0.00","0.00","2.00","8.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08","2","30","ＳＩ－０８","ﾃﾞﾐ転写","プロパー","1","物流部倉庫","0","0.00","0.00","7.00","7.00","1074.15","7519","自社","2026/09","7.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI08","3","15","ＳＩ－０８","ﾌﾞﾗｯｸ七宝","プロパー","1","物流部倉庫","0","0.00","0.00","22.00","22.00","1102.20","24248","自社","2026/09","28.00","0.00","1.00","0.00","5.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08","3","20","ＳＩ－０８","ﾌﾞﾗｯｸ七宝","プロパー","1","物流部倉庫","0","0.00","0.00","47.00","47.00","1102.20","51803","自社","2026/09","55.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08","3","25","ＳＩ－０８","ﾌﾞﾗｯｸ七宝","プロパー","1","物流部倉庫","0","0.00","0.00","9.00","9.00","1102.20","9920","自社","2026/09","10.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08R","1","15","ＳＩ－０８Ｒ","ｱﾝﾃｨｰｸｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","14.00","14.00","1643.40","23008","自社","2026/09","18.00","0.00","0.00","0.00","4.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08R","1","20","ＳＩ－０８Ｒ","ｱﾝﾃｨｰｸｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","13.00","13.00","1643.40","21364","自社","2026/09","19.00","0.00","0.00","0.00","6.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08R","1","25","ＳＩ－０８Ｒ","ｱﾝﾃｨｰｸｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","7.00","7.00","1643.40","11504","自社","2026/09","11.00","0.00","1.00","0.00","3.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08R","2","15","ＳＩ－０８Ｒ","ﾃﾞﾐ転写","プロパー","1","物流部倉庫","0","0.00","0.00","59.00","59.00","1643.40","96961","自社","2026/09","67.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08R","2","20","ＳＩ－０８Ｒ","ﾃﾞﾐ転写","プロパー","1","物流部倉庫","0","0.00","0.00","48.00","48.00","1643.40","78883","自社","2026/09","53.00","0.00","0.00","0.00","5.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08R","2","25","ＳＩ－０８Ｒ","ﾃﾞﾐ転写","プロパー","1","物流部倉庫","0","0.00","0.00","38.00","38.00","1643.40","62449","自社","2026/09","44.00","0.00","0.00","0.00","6.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08R","3","15","ＳＩ－０８Ｒ","ﾌﾞﾗｯｸ七宝","プロパー","1","物流部倉庫","0","6.00","0.00","13.00","19.00","1643.40","31225","自社","2026/09","19.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI08R","3","20","ＳＩ－０８Ｒ","ﾌﾞﾗｯｸ七宝","プロパー","1","物流部倉庫","0","9.00","0.00","39.00","48.00","1643.40","78883","自社","2026/09","49.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI08R","3","25","ＳＩ－０８Ｒ","ﾌﾞﾗｯｸ七宝","プロパー","1","物流部倉庫","0","4.00","0.00","18.00","22.00","1643.40","36155","自社","2026/09","27.00","0.00","0.00","0.00","5.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI09","1","15","ＳＩ－０９","ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","10.00","10.00","886.05","8861","自社","2026/09","37.00","0.00","12.00","1.00","16.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI09","1","20","ＳＩ－０９","ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","11.00","11.00","858.00","9438","自社","2026/09","11.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI09","1","30","ＳＩ－０９","ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","0","0.00","0.00","25.00","25.00","858.00","21450","自社","2026/09","25.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI09","2","15","ＳＩ－０９","ﾍｱﾗｲﾝﾌﾞﾗｳﾝ","プロパー","1","物流部倉庫","0","0.00","2.00","39.00","41.00","886.05","36328","自社","2026/09","72.00","0.00","21.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI09","2","20","ＳＩ－０９","ﾍｱﾗｲﾝﾌﾞﾗｳﾝ","プロパー","1","物流部倉庫","0","0.00","1.00","28.00","29.00","886.05","25695","自社","2026/09","29.00","0.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI09","2","25","ＳＩ－０９","ﾍｱﾗｲﾝﾌﾞﾗｳﾝ","プロパー","1","物流部倉庫","0","2.00","0.00","18.00","20.00","886.05","17721","自社","2026/09","18.00","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI09","2","30","ＳＩ－０９","ﾍｱﾗｲﾝﾌﾞﾗｳﾝ","プロパー","1","物流部倉庫","0","0.00","0.00","14.00","14.00","858.00","12012","自社","2026/09","16.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI09","3","15","ＳＩ－０９","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","0","0.00","0.00","45.00","45.00","966.90","43511","自社","2026/09","72.00","0.00","17.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI09","3","20","ＳＩ－０９","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","0","2.00","0.00","59.00","61.00","966.90","58981","自社","2026/09","82.00","0.00","3.00","2.00","20.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI09","3","25","ＳＩ－０９","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","0","1.00","0.00","59.00","60.00","966.90","58014","自社","2026/09","69.00","0.00","0.00","3.00","12.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI09","3","30","ＳＩ－０９","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","0","0.00","0.00","10.00","10.00","938.85","9389","自社","2026/09","10.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI10","1","15","ＳＩ－１０","ﾋﾟﾝｸﾏｯﾄ","プロパー","1","物流部倉庫","0","3.00","0.00","159.00","162.00","1349.70","218651","自社","2026/09","102.00","0.00","5.00","74.00","9.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI10","1","20","ＳＩ－１０","ﾋﾟﾝｸﾏｯﾄ","プロパー","1","物流部倉庫","0","3.00","0.00","104.00","107.00","1349.70","144418","自社","2026/09","55.00","0.00","14.00","73.00","7.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI10","1","25","ＳＩ－１０","ﾋﾟﾝｸﾏｯﾄ","プロパー","1","物流部倉庫","0","2.00","0.00","105.00","107.00","1349.70","144418","自社","2026/09","47.00","0.00","8.00","82.00","14.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI10","1","30","ＳＩ－１０","ﾋﾟﾝｸﾏｯﾄ","プロパー","1","物流部倉庫","0","2.00","0.00","107.00","109.00","1349.70","147117","自社","2026/09","42.00","0.00","6.00","80.00","7.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI10","2","20","ＳＩ－１０","ﾏﾛﾝﾏｯﾄ","プロパー","1","物流部倉庫","0","4.00","2.00","28.00","34.00","1161.60","39494","自社","2026/09","49.00","0.00","5.00","6.00","16.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI10","2","25","ＳＩ－１０","ﾏﾛﾝﾏｯﾄ","プロパー","1","物流部倉庫","0","6.00","1.00","18.00","25.00","1161.60","29040","自社","2026/09","35.00","0.00","1.00","0.00","9.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI(しおり)老眼","SI10","2","30","ＳＩ－１０","ﾏﾛﾝﾏｯﾄ","プロパー","1","物流部倉庫","0","0.00","0.00","11.00","11.00","1161.60","12778","自社","2026/09","11.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI(しおり)老眼","SI10","3","15","ＳＩ－１０","ｱｯﾌﾟﾙｸﾞﾘｰﾝﾏｯﾄ","プロパー","1","物流部倉庫","0","2.00","0.00","47.00","49.00","1349.70","66135","自社","2026/09","57.00","0.00","1.00","2.00","9.00","0.00","0.00","0.00","0.00","0.00"
