"ブランド","品番","カラーNo","ｻｲｽﾞ","品名","カラー名","OEM区分","倉庫ｺｰﾄﾞ","倉庫名","ﾛｹｰｼｮﾝ","可能在庫数","出荷残数","ｷｰﾌﾟ残数","現在庫数","原単価","原価額","預かり区分","年月度","前月在庫数","入荷数","出荷数","入庫数","出庫数","振替数(+)","振替数(-)","調整数","棚卸差異","未入庫数"
"ﾏｰｼﾞ･ﾏｻﾄﾓF","MJM099","1","52","ＭＪＭ－０９９","ｸﾘｱﾌﾞﾗｳﾝ･ｸﾘｱｸﾞﾘｰﾝ","プロパー","1","物流部倉庫","002H020","0.00","0.00","3.00","3.00","4273.00","12819","自社","2026/09","4.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾏｼﾞﾏｼﾞF","MM12005","1","53","ＭＭ１－２００５","ｸﾞﾚｰ","プロパー","1","物流部倉庫","002H020","1.00","0.00","0.00","1.00","2615.00","2615","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"ﾏｼﾞﾏｼﾞF","MM1374","1","55","ＭＭ１－３７４","ﾗｲﾄｸﾞﾚｰ","プロパー","1","物流部倉庫","002H020","0.00","0.00","6.00","6.00","2100.00","12600","自社","2026/09","7.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾏｼﾞﾏｼﾞF","MM1374","2","55","ＭＭ１－３７４","ﾀﾞｰｸﾈｲﾋﾞｰ","プロパー","1","物流部倉庫","002H020","1.00","0.00","6.00","7.00","2100.00","14700","自社","2026/09","6.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾏｼﾞﾏｼﾞF","MM1374","3","55","ＭＭ１－３７４","ﾏｯﾄﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002H020","0.00","0.00","6.00","6.00","2100.00","12600","自社","2026/09","6.00","0","0","0","0","0","0","0","0","0.00"
"ﾏｼﾞﾏｼﾞF","MM1375","1","54","ＭＭ１－３７５","ﾀﾞｰｸﾌﾞﾗｳﾝ","プロパー","1","物流部倉庫","002H020","0.00","0.00","3.00","3.00","2100.00","6300","自社","2026/09","4.00","0.00","1.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾏｼﾞﾏｼﾞF","MM1375","2","54","ＭＭ１－３７５","ｸﾞﾚｰ","プロパー","1","物流部倉庫","002H020","0.00","0.00","4.00","4.00","2100.00","8400","自社","2026/09","5.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾏｼﾞﾏｼﾞF","MM1375","3","54","ＭＭ１－３７５","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002H020","0.00","0.00","1.00","1.00","2100.00","2100","自社","2026/09","3.00","0.00","1.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾏｼﾞﾏｼﾞF","MM1376","1","55","ＭＭ１－３７６","ﾍｱﾗｲﾝｸﾞﾚｰ","プロパー","1","物流部倉庫","002H020","0.00","0.00","2.00","2.00","2100.00","4200","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"ﾏｼﾞﾏｼﾞF","MM1376","2","55","ＭＭ１－３７６","ﾀﾞｰｸﾈｲﾋﾞｰ","プロパー","1","物流部倉庫","002H020","0.00","0.00","2.00","2.00","2100.00","4200","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"ﾏｼﾞﾏｼﾞF","MM1376","3","55","ＭＭ１－３７６","ｶﾞﾝﾒﾀﾙ","プロパー","1","物流部倉庫","002H020","0.00","0.00","3.00","3.00","2100.00","6300","自社","2026/09","3.00","0.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾏｼﾞﾏｼﾞF","MM1377","1","55","ＭＭ１－３７７","ﾍｱﾗｲﾝﾜｲﾝﾌﾞﾗｳﾝ","プロパー","1","物流部倉庫","002H020","0.00","0.00","4.00","4.00","2100.00","8400","自社","2026/09","3.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾏｼﾞﾏｼﾞF","MM1377","2","55","ＭＭ１－３７７","ﾀﾞｰｸｸﾞﾚｰ","プロパー","1","物流部倉庫","002H020","0.00","0.00","5.00","5.00","2100.00","10500","自社","2026/09","6.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾏｼﾞﾏｼﾞF","MM1377","3","55","ＭＭ１－３７７","ﾏｯﾄﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002H020","0.00","0.00","3.00","3.00","2100.00","6300","自社","2026/09","4.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾏｼﾞﾏｼﾞF","MM1379","1","54","ＭＭ１－３７９","ﾗｲﾄｸﾞﾚｰ","プロパー","1","物流部倉庫","002H020","0.00","0.00","3.00","3.00","2402.00","7206","自社","2026/09","4.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","1.00"
"ﾏｼﾞﾏｼﾞF","MM1379","2","54","ＭＭ１－３７９","ﾍｱﾗｲﾝﾈｲﾋﾞｰ","プロパー","1","物流部倉庫","002H020","0.00","0.00","5.00","5.00","2402.00","12010","自社","2026/09","7.00","0.00","1.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾏｼﾞﾏｼﾞF","MM1379","3","54","ＭＭ１－３７９","ｶﾞﾝﾒﾀﾙ","プロパー","1","物流部倉庫","002H020","0.00","0.00","4.00","4.00","2402.00","9608","自社","2026/09","5.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","1.00"
"ﾓｱﾚF","MO501","1","51","ＭＯ－５０１","ｸﾘｱﾋﾟﾝｸ","プロパー","1","物流部倉庫","002H020","0.00","0.00","5.00","5.00","2500.00","12500","自社","2026/09","21.00","0.00","2.00","0.00","14.00","0.00","0.00","0.00","0.00","0.00"
"ﾓｱﾚF","MO501","2","51","ＭＯ－５０１","ﾜｲﾝ","プロパー","1","物流部倉庫","002H020","0.00","0.00","6.00","6.00","2500.00","15000","自社","2026/09","20.00","0.00","1.00","0.00","13.00","0.00","0.00","0.00","0.00","0.00"
"ﾓｱﾚF","MO501","3","51","ＭＯ－５０１","ﾗﾍﾞﾝﾀﾞｰ","プロパー","1","物流部倉庫","002H020","0.00","0.00","6.00","6.00","2500.00","15000","自社","2026/09","21.00","0.00","1.00","0.00","14.00","0.00","0.00","0.00","0.00","0.00"
"ﾓｱﾚF","MO502","1","52","ＭＯ－５０２","ﾋﾟﾝｸ","プロパー","1","物流部倉庫","002H020","0.00","0.00","5.00","5.00","2738.00","13690","自社","2026/09","18.00","0.00","2.00","0.00","11.00","0.00","0.00","0.00","0.00","0.00"
"ﾓｱﾚF","MO502","2","52","ＭＯ－５０２","ﾗｲﾄﾜｲﾝ","プロパー","1","物流部倉庫","002H020","0.00","0.00","7.00","7.00","2738.00","19166","自社","2026/09","15.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","0.00","0.00"
"ﾓｱﾚF","MO502","3","52","ＭＯ－５０２","ﾊﾟｰﾌﾟﾙ","プロパー","1","物流部倉庫","002H020","0.00","0.00","7.00","7.00","2738.00","19166","自社","2026/09","14.00","0.00","0.00","0.00","7.00","0.00","0.00","0.00","0.00","0.00"
"ﾓｱﾚF","MO505","1","52","ＭＯ－５０５","ﾋﾟﾝｸ","プロパー","1","物流部倉庫","002H020","0.00","0.00","7.00","7.00","2738.00","19166","自社","2026/09","20.00","0.00","0.00","0.00","13.00","0.00","0.00","0.00","0.00","0.00"
"ﾓｱﾚF","MO505","2","52","ＭＯ－５０５","ﾜｲﾝ","プロパー","1","物流部倉庫","002H020","0.00","0.00","6.00","6.00","2738.00","16428","自社","2026/09","18.00","0.00","1.00","0.00","11.00","0.00","0.00","0.00","0.00","0.00"
"ﾓｱﾚF","MO505","3","52","ＭＯ－５０５","ﾈｲﾋﾞｰ","プロパー","1","物流部倉庫","002H020","0.00","0.00","6.00","6.00","2738.00","16428","自社","2026/09","19.00","0.00","1.00","0.00","12.00","0.00","0.00","0.00","0.00","0.00"
"ﾍﾟﾝﾌｨｰﾙﾄﾞSG","PFS101","1","50","ＰＦＳ－１０１","ﾗｲﾄｸﾞﾚｰ","プロパー","1","物流部倉庫","002H020","0.00","0.00","3.00","3.00","416.30","1249","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"ﾍﾟﾝﾌｨｰﾙﾄﾞSG","PFS101","3","50","ＰＦＳ－１０１","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002H020","0.00","0.00","2.00","2.00","403.10","806","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"ﾍﾟﾝﾌｨｰﾙﾄﾞSG","PFS102","2","48","ＰＦＳ－１０２","ｶｰｷ","プロパー","1","物流部倉庫","002H020","0.00","0.00","2.00","2.00","348.65","697","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"ﾍﾟﾝﾌｨｰﾙﾄﾞSG","PFS103","1","55","ＰＦＳ－１０３","ｸﾞﾚｰﾏｯﾄ","プロパー","1","物流部倉庫","002H020","0.00","0.00","2.00","2.00","538.40","1077","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"ﾍﾟﾝﾌｨｰﾙﾄﾞSG","PFS104","1","54","ＰＦＳ－１０４","ﾗｲﾄﾌﾞﾗｳﾝﾏｯﾄ","プロパー","1","物流部倉庫","002H020","0.00","0.00","3.00","3.00","538.40","1615","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"ﾍﾟﾝﾌｨｰﾙﾄﾞSG","PFS104","2","54","ＰＦＳ－１０４","ﾈｲﾋﾞｰﾏｯﾄ","プロパー","1","物流部倉庫","002H020","0.00","0.00","2.00","2.00","538.40","1077","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"SHIORI F","SIF1005","1","51","ＳＩＦ－１００５","ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","002H020","16.00","0.00","0.00","16.00","2750.00","44000","自社","2026/09","28.00","0.00","0.00","0.00","12.00","0.00","0.00","0.00","0.00","0.00"
"SHIORI F","SIF1005","3","51","ＳＩＦ－１００５","ｶﾞﾝﾒﾀﾙ","プロパー","1","物流部倉庫","002H020","11.00","0.00","0.00","11.00","2750.00","30250","自社","2026/09","23.00","0.00","0.00","0.00","12.00","0.00","0.00","0.00","0.00","0.00"
"ﾍﾟﾝﾌｨｰﾙﾄﾞSG","PFS101","2","50","ＰＦＳ－１０１","ﾌﾞﾗｳﾝ","プロパー","1","物流部倉庫","002I010","0.00","0.00","1.00","1.00","416.30","416","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"ﾍﾟﾝﾌｨｰﾙﾄﾞSG","PFS102","1","48","ＰＦＳ－１０２","ﾀﾞｰｸｸﾞﾚｰ","プロパー","1","物流部倉庫","002I010","0.00","0.00","3.00","3.00","305.25","916","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"ﾍﾟﾝﾌｨｰﾙﾄﾞSG","PFS102","3","48","ＰＦＳ－１０２","ﾌﾞﾗｯｸﾏｯﾄ","プロパー","1","物流部倉庫","002I010","0.00","0.00","3.00","3.00","348.65","1046","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LD107","ABR","47","ＬＤ－１０７","ｱﾝﾃｨｰｸﾌﾞﾗｳﾝ","OEM","1","物流部倉庫","002M010","2.00","0.00","0.00","2.00","706.20","1412","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LD107","AG","47","ＬＤ－１０７","ｱﾝﾃｨｰｸｺﾞｰﾙﾄﾞ","OEM","1","物流部倉庫","002M010","2.00","0.00","0.00","2.00","706.20","1412","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LD107","AGR","47","ＬＤ－１０７","ｱﾝﾃｨｰｸｸﾞﾚｰ","OEM","1","物流部倉庫","002M010","9.00","0.00","0.00","9.00","706.20","6356","自社","2026/09","9.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LD112","ABR","48","ＬＤ－１１２","ｱﾝﾃｨｰｸﾌﾞﾗｳﾝ","OEM","1","物流部倉庫","002M010","9.00","0.00","0.00","9.00","691.35","6222","自社","2026/09","9.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LD112","BKM","48","ＬＤ－１１２","ﾌﾞﾗｯｸﾏｯﾄ","OEM","1","物流部倉庫","002M010","7.00","0.00","0.00","7.00","691.35","4839","自社","2026/09","7.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LD113","AG","47","ＬＤ－１１３","ｱﾝﾃｨｰｸｺﾞｰﾙﾄﾞ","OEM","1","物流部倉庫","002M010","2.00","0.00","0.00","2.00","795.30","1591","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LD113","BKM","47","ＬＤ－１１３","ﾌﾞﾗｯｸﾏｯﾄ","OEM","1","物流部倉庫","002M010","8.00","0.00","0.00","8.00","795.30","6362","自社","2026/09","8.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LDS1033","GNM","54","ＬＤＳ－１０３３","ｶﾞﾝﾒﾀﾙ","OEM","1","物流部倉庫","002M010","3.00","0.00","0.00","3.00","577.50","1733","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LDS1033","S","54","ＬＤＳ－１０３３","ｼﾙﾊﾞｰ","OEM","1","物流部倉庫","002M010","4.00","0.00","0.00","4.00","577.50","2310","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LDS1525","BR","48","ＬＤＳ－１５２５","ﾌﾞﾗｳﾝ","OEM","1","物流部倉庫","002M010","20.00","0.00","0.00","20.00","564.30","11286","自社","2026/09","20.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LDS1525","G","48","ＬＤＳ－１５２５","ｺﾞｰﾙﾄﾞ","OEM","1","物流部倉庫","002M010","5.00","0.00","0.00","5.00","564.30","2822","自社","2026/09","5.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","LDS1525","PK","48","ＬＤＳ－１５２５","ﾋﾟﾝｸ","OEM","1","物流部倉庫","002M010","8.00","0.00","0.00","8.00","564.30","4514","自社","2026/09","8.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","TAR1004A","BKM","54","ＴＡＲ－１００４Ａ","ﾌﾞﾗｯｸﾏｯﾄ","OEM","1","物流部倉庫","002M010","9.00","0.00","0.00","9.00","567.60","5108","自社","2026/09","9.00","0","0","0","0","0","0","0","0","0.00"
"ﾄｯﾌﾟOEM F","TAR1004A","NVM","54","ＴＡＲ－１００４Ａ","ﾈｲﾋﾞｰﾏｯﾄ","OEM","1","物流部倉庫","002M010","4.00","0.00","0.00","4.00","567.60","2270","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"瞬足F","SY1049","1","48","ＳＹ－１０４９","ｸﾘｱﾁｬｺｰﾙ/ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002Q010","0.00","0.00","3.00","3.00","1287.00","3861","自社","2026/09","5.00","0.00","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00"
"瞬足F","SY1049","2","48","ＳＹ－１０４９","ｸﾘｱﾈｲﾋﾞｰ/ﾈｲﾋﾞｰ","プロパー","1","物流部倉庫","002Q010","0.00","0.00","2.00","2.00","1287.00","2574","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"瞬足F","SY1049","3","48","ＳＹ－１０４９","ｸﾘｱｸﾞﾘｰﾝ/ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002Q010","0.00","0.00","2.00","2.00","1287.00","2574","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"瞬足F","SY1050","3","49","ＳＹ－１０５０","ｸﾘｱｶｰｷ/ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002Q010","0.00","0.00","3.00","3.00","1386.00","4158","自社","2026/09","8.00","0.00","0.00","0.00","5.00","0.00","0.00","0.00","0.00","0.00"
"瞬足F","SY1051","1","51","ＳＹ－１０５１","ｸﾘｱｸﾞﾚｰ/ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002Q010","0.00","1.00","3.00","4.00","1287.00","5148","自社","2026/09","5.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"瞬足F","SY1051","2","51","ＳＹ－１０５１","ｸﾘｱﾈｲﾋﾞｰ/ﾈｲﾋﾞｰ","プロパー","1","物流部倉庫","002Q010","0.00","0.00","3.00","3.00","1287.00","3861","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"瞬足F","SY1051","3","51","ＳＹ－１０５１","ｸﾘｱﾀﾞｰｸﾚｯﾄﾞ/ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002Q010","0.00","0.00","3.00","3.00","1287.00","3861","自社","2026/09","4.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"瞬足F","SY1051","4","51","ＳＹ－１０５１","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002Q010","0.00","0.00","9.00","9.00","1287.00","11583","自社","2026/09","9.00","0","0","0","0","0","0","0","0","0.00"
"瞬足F","SY1052","1","50","ＳＹ－１０５２","ｸﾘｱﾌﾞﾙｰｸﾞﾚｰ","プロパー","1","物流部倉庫","002Q010","0.00","2.00","0.00","2.00","1369.50","2739","自社","2026/09","3.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"瞬足F","SY1052","2","50","ＳＹ－１０５２","ｸﾘｱﾈｲﾋﾞｰ","プロパー","1","物流部倉庫","002Q010","0.00","1.00","2.00","3.00","1369.50","4109","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"瞬足F","SY1052","3","50","ＳＹ－１０５２","ｸﾘｱﾀﾞｰｸﾚｯﾄﾞ","プロパー","1","物流部倉庫","002Q010","0.00","1.00","2.00","3.00","1369.50","4109","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"瞬足F","SY1052","4","50","ＳＹ－１０５２","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002Q010","0.00","1.00","2.00","3.00","1369.50","4109","自社","2026/09","4.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","1.00"
"海外ｸﾗﾌｼｽF","TCRF149","4","48","ＣＲＦ－１４９","IPｸﾞﾚｰ(ﾌﾞﾗｯｸ)","プロパー","1","物流部倉庫","002U010","11.00","1.00","0.00","12.00","3605.00","43260","自社","2026/09","15.00","0.00","0.00","0.00","3.00","0.00","0.00","0.00","0.00","0.00"
"海外ｸﾗﾌｼｽF","TCRF163","3","48","ＣＲＦ－１６３","ｼｬｰﾘﾝｸﾞｼﾙﾊﾞｰ(ｸﾘｱｶｰｷ)","プロパー","1","物流部倉庫","002U010","0.00","4.00","8.00","12.00","4578.00","54936","自社","2026/09","13.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"外注加工費","Z11B"," ","0","修理用部品","　","プロパー","1","物流部倉庫","002W040","-357.00","390.00","0.00","33.00","0.00","0","自社","2026/09","33.00","0","0","0","0","0","0","0","0","1.00"
"外注加工費","Z11M"," ","0","movee ﾏｴｶｹSG","　","プロパー","1","物流部倉庫","002W040","1000.00","0.00","0.00","1000.00","0.00","0","自社","2026/09","1000.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀﾊﾞﾀﾞSG","1/01","0050","0","１／０１","ｶｰｷ","OEM","1","物流部倉庫","002Z010","7.00","0.00","0.00","7.00","5266.00","36862","自社","2026/09","7.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀﾊﾞﾀﾞSG","1/01","0060","0","１／０１","ｸﾘｽﾀﾙｸﾞﾚｰ","OEM","1","物流部倉庫","002Z010","10.00","0.00","0.00","10.00","5456.00","54560","自社","2026/09","10.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀﾊﾞﾀﾞSG","1/01","0510","0","１／０１","ﾌﾞﾗｳﾝﾃﾞﾐ","OEM","1","物流部倉庫","002Z010","3.00","0.00","0.00","3.00","5266.00","15798","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀﾊﾞﾀﾞSG","1/02","0040","0","１／０２","ｴｽﾌﾟﾚｯｿ","OEM","1","物流部倉庫","002Z010","1.00","0.00","0.00","1.00","5502.00","5502","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀﾊﾞﾀﾞSG","1/02","0060","0","１／０２","ｸﾘｽﾀﾙｸﾞﾚｰ","OEM","1","物流部倉庫","002Z010","3.00","0.00","0.00","3.00","5502.00","16506","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀ ﾊﾞﾀﾞF","1/02","0060","47","１／０２","ｸﾘｽﾀﾙｸﾞﾚｰ","OEM","1","物流部倉庫","002Z010","2.00","0.00","0.00","2.00","5222.00","10444","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀﾊﾞﾀﾞSG","1/02","0110","0","１／０２","ﾌﾞﾗｯｸ/ﾌﾞﾗｯｸ･ｸﾘｱ","OEM","1","物流部倉庫","002Z010","16.00","0.00","0.00","16.00","5502.00","88032","自社","2026/09","16.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀ ﾊﾞﾀﾞF","15/01","0010","47","１５／０１","ﾌﾞﾗｯｸ･ｼﾙﾊﾞｰｸﾞﾚｰ","OEM","1","物流部倉庫","002Z010","15.00","0.00","0.00","15.00","6624.00","99360","自社","2026/09","15.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀﾊﾞﾀﾞSG","15/01","0510","0","１５／０１","ﾌﾞﾗｳﾝﾃﾞﾐ･ｸﾞﾚｰｽｺﾞｰﾙﾄﾞ","OEM","1","物流部倉庫","002Z010","1.00","0.00","0.00","1.00","8140.00","8140","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀ ﾊﾞﾀﾞF","15/01","0510","47","１５／０１","ﾌﾞﾗｳﾝﾃﾞﾐ･ｸﾞﾚｰｽｺﾞｰﾙﾄﾞ","OEM","1","物流部倉庫","002Z010","28.00","0.00","0.00","28.00","7720.00","216160","自社","2026/09","28.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀ ﾊﾞﾀﾞF","15/02","0040","47","１５／０２","ｴｽﾌﾟﾚｯｿ･ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","OEM","1","物流部倉庫","002Z010","4.00","0.00","0.00","4.00","7317.00","29268","自社","2026/09","2.00","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾙﾈｯﾀ ﾊﾞﾀﾞF","15/02","0060","47","１５／０２","ｸﾘｽﾀﾙｸﾞﾚｰ･ｶﾞﾝﾒﾀﾙ","OEM","1","物流部倉庫","002Z010","2.00","0.00","0.00","2.00","7254.00","14508","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀﾊﾞﾀﾞSG","15/02","0510","0","１５／０２","ﾌﾞﾗｳﾝﾃﾞﾐ･ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","OEM","1","物流部倉庫","002Z010","1.00","0.00","0.00","1.00","8027.00","8027","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀ ﾊﾞﾀﾞF","15/02","0510","47","１５／０２","ﾌﾞﾗｳﾝﾃﾞﾐ･ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","OEM","1","物流部倉庫","002Z010","4.00","0.00","0.00","4.00","7607.00","30428","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀﾊﾞﾀﾞSG","15/02","0530","0","１５／０２","ｸﾞﾘｰﾝﾃﾞﾐ･ｼﾙﾊﾞｰｸﾞﾚｰ","OEM","1","物流部倉庫","002Z010","1.00","0.00","0.00","1.00","7706.00","7706","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀ ﾊﾞﾀﾞF","15/02","0530","47","１５／０２","ｸﾞﾘｰﾝﾃﾞﾐ･ｼﾙﾊﾞｰｸﾞﾚｰ","OEM","1","物流部倉庫","002Z010","10.00","0.00","0.00","10.00","7286.00","72860","自社","2026/09","10.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀﾊﾞﾀﾞSG","15/03","0050","0","１５／０３","ﾗｲﾄｶｰｷ･ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","OEM","1","物流部倉庫","002Z010","16.00","0.00","0.00","16.00","6606.00","105696","自社","2026/09","16.00","0","0","0","0","0","0","0","0","0.00"
"ﾙﾈｯﾀﾊﾞﾀﾞSG","15/03","0060","0","１５／０３","ｸﾘｽﾀﾙｸﾞﾚｰ･ｶﾞﾝﾒﾀﾙ","OEM","1","物流部倉庫","002Z010","3.00","0.00","0.00","3.00","6528.00","19584","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
